CON_ID,	CLI_ID
1002, 0362
1002, 0363
1002, 0364
1002, 0365
1002, 0366
1002, 0367
1002, 0368
1002, 0369
1002, 0370
1002, 0371
1002, 0372
1002, 0373
1002, 0374
1002, 0375
1002, 0376
1002, 0377
1002, 0378
1002, 0379
1002, 0380
1002, 0381
1002, 0382
1002, 0383
1002, 0384
1002, 0385
1002, 0386
1002, 0387
1002, 0388
1002, 0389
1002, 0390
1002, 0391
1002, 0392
1002, 0393
1002, 0394
1002, 0395
1002, 0396
1002, 0397
1002, 0398
1002, 0399
1002, 0400
1002, 0401
1002, 0402
1002, 0403
1002, 0404
1002, 0405
1002, 0406
1002, 0407
1002, 0408
1002, 0409
1002, 0410
1002, 0411
1002, 0412
1002, 0413
1002, 0414
1002, 0415
1002, 0416
1002, 0417
1002, 0418
1002, 0419
1002, 0420
1002, 0421
1002, 0422
1002, 0423
1002, 0424
1002, 0425
1002, 0426
1002, 0427
1002, 0428
1002, 0429
1002, 0430
1002, 0431
1002, 0432
1002, 0433
1002, 0434
1002, 0435
1002, 0436
1002, 0437
1002, 0438
1002, 0439
1002, 0440
1002, 0441
1002, 0442
1002, 0443
1002, 0444
1002, 0445
1002, 0446
1002, 0447
1002, 0448
1002, 0449
1002, 0450
1002, 0451
1002, 0452
1002, 0453
1002, 0454
1002, 0455
1002, 0456
1002, 0457
1002, 0458
1002, 0459
1002, 0460
1002, 0461
1002, 0462
1002, 0463
1002, 0464
1002, 0465
1002, 0466
1002, 0467
1002, 0468
1002, 0469
1002, 0470
1002, 0471
1002, 0472
1002, 0473
1002, 0474
1002, 0475
1002, 0476
1002, 0477
1002, 0478
1002, 0479
1002, 0480
1002, 0481
1002, 0482
1002, 0483
1002, 0484
1002, 0485
1002, 0486
1002, 0487
1002, 0488
1002, 0489
1002, 0490
1002, 0491
1002, 0492
1002, 0493
1002, 0494
1002, 0495
1002, 0496
1002, 0497
1002, 0498
1002, 0499
1002, 0500
1002, 0501
1002, 0502
1002, 0503
1002, 0504
1002, 0505
1002, 0506
1002, 0507
1002, 0508
1002, 0509
1002, 0510
1002, 0511
1002, 0512
1002, 0513
1002, 0514
1002, 0515
1002, 0516
1002, 0517
1002, 0518
1002, 0519
1002, 0520
1002, 0521
1002, 0522
1002, 0523
1002, 0524
1002, 0525
1002, 0526
1002, 0527
1002, 0528
1002, 0529
1002, 0530
1002, 0531
1002, 0532
1002, 0533
1002, 0534
1002, 0535
1002, 0536
1002, 0537
1002, 0538
1002, 0539
1002, 0540
1002, 0541
1002, 0542
1002, 0543
1002, 0544
1002, 0545
1002, 0546
1002, 0547
1002, 0548
1002, 0549
1002, 0550
1002, 0551
1002, 0552
1002, 0553
1002, 0554
1002, 0555
1002, 0556
1002, 0557
1002, 0558
1002, 0559
1002, 0560
1002, 0561
1002, 0562
1002, 0563
1002, 0564
1002, 0565
1002, 0566
1002, 0567
1002, 0568
1002, 0569
1002, 0570
1002, 0571
1002, 0572
1002, 0573
1002, 0574
1002, 0575
1002, 0576
1002, 0577
1002, 0578
1002, 0579
1002, 0580
1002, 0581
1002, 0582
1002, 0583
1002, 0584
1002, 0585
1002, 0586
1002, 0587
1002, 0588
1002, 0589
1002, 0590
1002, 0591
1002, 0592
1002, 0593
1002, 0594
1002, 0595
1002, 0596
1002, 0597
1002, 0598
1002, 0599
1002, 0600
1002, 0601
1002, 0602
1002, 0603
1002, 0604
1002, 0605
1002, 0606
1002, 0607
1002, 0608
1002, 0609
1002, 0610
1002, 0611
1002, 0612
1002, 0613
1002, 0614
1002, 0615
1002, 0616
1002, 0617
1002, 0618
1002, 0619
1002, 0620
1002, 0621
1002, 0622
1002, 0623
1002, 0624
1002, 0625
1002, 0626
1002, 0627
1002, 0628
1002, 0629
1002, 0630
1002, 0631
1002, 0632
1002, 0633
1002, 0634
1002, 0635
1002, 0636
1002, 0637
1002, 0638
1002, 0639
1002, 0640
1002, 0641
1002, 0642
1002, 0643
1002, 0644
1002, 0645
1002, 0646
1002, 0647
1002, 0648
1002, 0649
1002, 0650
1002, 0651
1002, 0652
1002, 0653
1002, 0654
1002, 0655
1002, 0656
1002, 0657
1002, 0658
1002, 0659
1002, 0660
1002, 0661
1002, 0662
1002, 0663
1002, 0664
1002, 0665
1002, 0666
1002, 0667
1002, 0668
1002, 0669
1002, 0670
1002, 0671
1002, 0672
1002, 0673
1002, 0674
1002, 0675
1002, 0676
1002, 0677
1002, 0678
1002, 0679
1002, 0680
1002, 0681
1002, 0682
1002, 0683
1002, 0684
1002, 0685
1002, 0686
1002, 0687
1002, 0688
1002, 0689
1002, 0690
1002, 0691
1002, 0692
1002, 0693
1002, 0694
1002, 0695
1002, 0696
1002, 0697
1002, 0698
1002, 0699
1002, 0700
1002, 0701
1002, 0702
1002, 0703
1002, 0704
1002, 0705
1002, 0706
1002, 0707
1002, 0708
1002, 0709
1002, 0710
1002, 0711
1002, 0712
1002, 0713
1002, 0714
1002, 0715
1002, 0716
1002, 0717
1002, 0718
1002, 0719
1002, 0720
1002, 0721
1002, 0722
1002, 0723
1002, 0724
1002, 0725
1002, 0726
1002, 0727
1002, 0728
1002, 0729
1002, 0730
1002, 0731
1002, 0732
1002, 0733
1002, 0734
1002, 0735
1002, 0736
1002, 0737
1002, 0738
1002, 0739
1002, 0740
1002, 0741
1002, 0742
1002, 0743
1002, 0744
1002, 0745
1002, 0746
1002, 0747
1002, 0748
1002, 0749
1002, 0750
1002, 0751
1002, 0752
1002, 0753
1002, 0754
1002, 0755
1002, 0756
1002, 0757
1002, 0758
1002, 0759
1002, 0760
1002, 0761
1002, 0762
1002, 0763
1002, 0764
1002, 0765
1002, 0766
1002, 0767
1002, 0768
1002, 0769
1002, 0770
1002, 0771
1002, 0772
1002, 0773
1002, 0774
1002, 0775
1002, 0776
1002, 0777
1002, 0778
1002, 0779
1002, 0780
1002, 0781
1002, 0782
1002, 0783
1002, 0784
1002, 0785
1002, 0786
1002, 0787
1002, 0788
1002, 0789
1002, 0790
1002, 0791
1002, 0792
1002, 0793
1002, 0794
1002, 0795
1002, 0796
1002, 0797
1002, 0798
1002, 0799
1002, 0800
1002, 0801
1002, 0802
1002, 0803
1002, 0804
1002, 0805
1002, 0806
1002, 0807
1002, 0808
1002, 0809
1002, 0810
1002, 0811
1002, 0812
1002, 0813
1002, 0814
1002, 0815
1002, 0816
1002, 0817
1002, 0818
1002, 0819
1002, 0820
1002, 0821
1002, 0822
1002, 0823
1002, 0824
1002, 0825
1002, 0826
1002, 0827
1002, 0828
1002, 0829
1002, 0830
1002, 0831
1002, 0832
1002, 0833
1002, 0834
1002, 0835
1002, 0836
1002, 0837
1002, 0838
1002, 0839
1002, 0840
1002, 0841
1002, 0842
1002, 0843
1002, 0844
1002, 0845
1002, 0846
1002, 0847
1002, 0848
1002, 0849
1002, 0850
1002, 0851
1002, 0852
1002, 0853
1002, 0854
1002, 0855
1002, 0856
1002, 0857
1002, 0858
1002, 0859
1002, 0860
1002, 0861
1002, 0862
1002, 0863
1002, 0864
1002, 0865
1002, 0866
1002, 0867
1002, 0868
1002, 0869
1002, 0870
1002, 0871
1002, 0872
1002, 0873
1002, 0874
1002, 0875
1002, 0876
1002, 0877
1002, 0878
1002, 0879
1002, 0880
1002, 0881
1002, 0882
1002, 0883
1002, 0884
1002, 0885
1002, 0886
1002, 0887
1002, 0888
1002, 0889
1002, 0890
1002, 0891
1002, 0892
